Categoria,Nome Famiglia,Nome Tipo,ID Elemento,Stato
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2379147,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2379150,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2379219,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2379221,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2379223,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2379225,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2379227,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2379229,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2379479,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2379553,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2379637,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2379663,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2379682,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2379687,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2381618,1
OST_DuctFitting,IM_COL_RET_Lzi_GomitoL,0.6 W,2381630,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2381701,1
OST_DuctFitting,IM_COL_RET_Lzi_GomitoL,0.6 W,2381710,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2381719,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2381888,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2381889,1
OST_DuctTerminal,IM_DIS_BOC_Valvola estrazione aria,Balance-E-125 Return valve,2381908,1
OST_DuctFitting,IM_COL_CIR_Lzi_Raccordo,Standard,2381909,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2382001,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2382004,1
OST_DuctFitting,IM_COL_RET_Lzi_GomitoL,0.6 W,2382223,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2382226,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2382234,1
OST_DuctFitting,IM_COL_RET_Lzi_Connettore,Standard,2382237,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2382275,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2382276,1
OST_DuctFitting,IM_COL_RET_Lzi_Calotta chiusura,20 cm,2382277,1
OST_DuctFitting,IM_COL_RET_Lzi_GomitoL,0.6 W,2382478,1
OST_DuctFitting,IM_DIS_ACC_Raccordo condotto transizione rettangolare,45 Degree,2382480,1
