Quantità,Modello,Nome della Famiglia,ID,Livello,Nome del Tipo,Stato
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156185,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156192,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156199,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156206,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156213,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156220,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156241,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156248,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156262,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156269,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
1,9nnn_J.002_028_PE_AR_M3_03_00,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,1156276,Controsoffitto composto:AR_CON_CPA_85mm_CI.07,Corretta,1
