Nome Materiale,ID Elemento,Verifica,Stato
SGS_FT_Riscaldamento 01,1450625,Codice non trovato nel database,0
SGS_FT_Metano,1450668,Numero campi errato,0
SGS_FT_Metano,1450668,Codice non trovato nel database,0
SGS_GM_Ossigeno,1450672,Numero campi errato,0
SGS_GM_Ossigeno,1450672,Codice non trovato nel database,0
SGS_GM_Aria comp med 4bar,1450673,Numero campi errato,0
SGS_GM_Aria comp med 4bar,1450673,Codice non trovato nel database,0
SGS_GM_Anidride Carbonica,1450674,Numero campi errato,0
SGS_GM_Anidride Carbonica,1450674,Codice non trovato nel database,0
SGS_GM_Aria comp str 8bar,1450675,Numero campi errato,0
SGS_GM_Aria comp str 8bar,1450675,Codice non trovato nel database,0
SGS_GM_Azoto,1450676,Numero campi errato,0
SGS_GM_Azoto,1450676,Codice non trovato nel database,0
SGS_GM_Evaquazione Gas Anestetici,1450677,Numero campi errato,0
SGS_GM_Evaquazione Gas Anestetici,1450677,Codice non trovato nel database,0
SGS_GT_Aria comp,1450678,Numero campi errato,0
SGS_GT_Aria comp,1450678,Codice non trovato nel database,0
SGS_GM_Protossido d'Azoto,1451101,Numero campi errato,0
SGS_GM_Protossido d'Azoto,1451101,Codice non trovato nel database,0
SGS_GM_Vuoto,1451121,Numero campi errato,0
SGS_GM_Vuoto,1451121,Codice non trovato nel database,0
SGS_AR_Aria primaria Mandata,1451137,Numero campi errato,0
SGS_AR_Aria primaria Mandata,1451137,Codice non trovato nel database,0
SGS_AR_Aria primaria Ripresa,1451138,Numero campi errato,0
SGS_AR_Aria primaria Ripresa,1451138,Codice non trovato nel database,0
SGS_ID_Acqua calda sanitaria ricircolo,1451139,Numero campi errato,0
SGS_ID_Acqua calda sanitaria ricircolo,1451139,Codice non trovato nel database,0
SGS_FT_Refrigerata 02,1451140,Numero campi errato,0
SGS_FT_Refrigerata 02,1451140,Codice non trovato nel database,0
SGS_FT_Riscaldamento 02,1451141,Numero campi errato,0
SGS_FT_Riscaldamento 02,1451141,Codice non trovato nel database,0
SGS_FT_Refrigerata 01,1451142,Numero campi errato,0
SGS_FT_Refrigerata 01,1451142,Codice non trovato nel database,0
Default Wall,1530776,Codice non trovato nel database,0
Default Roof,1530777,Codice non trovato nel database,0
Glass,1530778,Codice non trovato nel database,0
Phase - Demo,1530779,Codice non trovato nel database,0
Phase - Exist,1530780,Codice non trovato nel database,0
Phase - Temporary,1530781,Codice non trovato nel database,0
Earth,1530782,Codice non trovato nel database,0
Default Floor,1530783,Codice non trovato nel database,0
