GUID,ID,Tipo,Livello,Famiglia,Stato
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1d2,1028562,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1d3,1028563,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1d4,1028564,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1d5,1028565,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1d6,1028566,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1d7,1028567,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1d8,1028568,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1d9,1028569,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1da,1028570,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1dd,1028573,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1de,1028574,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1df,1028575,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1e0,1028576,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1e1,1028577,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1e2,1028578,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1e3,1028579,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1e4,1028580,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1e5,1028581,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1e6,1028582,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1e9,1028585,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1ea,1028586,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1eb,1028587,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1ec,1028588,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1ed,1028589,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1ee,1028590,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1ef,1028591,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1f0,1028592,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1f1,1028593,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1f2,1028594,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1f3,1028595,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1f6,1028598,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1f7,1028599,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1f8,1028600,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1f9,1028601,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1fa,1028602,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1fb,1028603,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1fc,1028604,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1fd,1028605,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1fe,1028606,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb1ff,1028607,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb200,1028608,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb245,1028677,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb246,1028678,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb288,1028744,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb289,1028745,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb28a,1028746,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb28b,1028747,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb30d,1028877,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb30e,1028878,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb30f,1028879,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb310,1028880,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb342,1028930,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb343,1028931,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb344,1028932,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb345,1028933,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb477,1029239,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb478,1029240,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb479,1029241,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb47a,1029242,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb4f1,1029361,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb4f2,1029362,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb4f3,1029363,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb4f4,1029364,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb664,1029732,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb66b,1029739,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb6ee,1029870,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb6f4,1029876,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb6f9,1029881,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb6fa,1029882,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb702,1029890,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb703,1029891,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb70c,1029900,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb70d,1029901,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb70e,1029902,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb70f,1029903,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb718,1029912,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb719,1029913,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb71a,1029914,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb71b,1029915,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb81a,1030170,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb81b,1030171,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb81c,1030172,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb81d,1030173,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb850,1030224,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb851,1030225,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb852,1030226,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fb853,1030227,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba61,1030753,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba62,1030754,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba63,1030755,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba64,1030756,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba65,1030757,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba66,1030758,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba67,1030759,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba68,1030760,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba69,1030761,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba6a,1030762,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba6b,1030763,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba6c,1030764,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba6d,1030765,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba6e,1030766,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba6f,1030767,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba70,1030768,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
132d06e6-72fe-485a-ab40-e9dcdae5b824-000fba71,1030769,Rectangular Mullion: FA_MON_RET_All_60x255_TraversoFWS60Vetro45Guar3Cap12,AR_LIV_PE_P01_+5.20m,Famiglia  : Montanti della facciata continua : Rectangular Mullion,1
