Categoria,Nome Elemento,ID Elemento,Verifica,Offset Rilevato,Stato
Raccordi tubazione,IM_PAF_TEE_Mlt_Tee,1557808,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_TEE_Mlt_Tee,1557844,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_TRS_Mlt_Transizione,1557870,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_TRS_Mlt_Transizione,1557875,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1558031,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1558060,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1558066,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1558069,Oggetto conforme.,4.5800000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1558075,Oggetto conforme.,4.5800000000000001,1
Raccordi tubazione,IM_PAF_TEE_Mlt_Tee,1558175,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1558199,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_TRS_Mlt_Transizione,1558203,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_TRS_Mlt_Transizione,1558239,Oggetto conforme.,3.23,1
Raccordi tubazione,IM_PAF_TRS_Mlt_Transizione,1558250,Oggetto conforme.,3.9300000000000002,1
Raccordi tubazione,IM_PAF_TEE_Mlt_Tee,1558374,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_TEE_Mlt_Tee,1558383,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1558428,Oggetto conforme.,3.8100000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1558633,Oggetto conforme.,3.8100000000000001,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1558644,Oggetto conforme.,4.04,1
Raccordi tubazione,IM_PAF_RIG_Mlt_Curva,1558789,Oggetto conforme.,3.8100000000000001,1
