Nome Elemento,Ifc Class,GUID,ID Elemento,Presenza Nativo,Presenza IFC,Stato
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASvg,1Fu$HxwHr1TgMzF3kFASvg,705314,705314,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASvh,1Fu$HxwHr1TgMzF3kFASvh,705315,705315,1,1,Verificato,1
ST_FON_PLT_Testata4Pali-ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASv$,1Fu$HxwHr1TgMzF3kFASv$,705335,705335,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASvm,1Fu$HxwHr1TgMzF3kFASvm,705336,705336,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASvn,1Fu$HxwHr1TgMzF3kFASvn,705337,705337,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASvo,1Fu$HxwHr1TgMzF3kFASvo,705338,705338,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASvp,1Fu$HxwHr1TgMzF3kFASvp,705339,705339,1,1,Verificato,1
ST_FON_PLT_Testata4Pali-ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASuR,1Fu$HxwHr1TgMzF3kFASuR,705363,705363,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASuS,1Fu$HxwHr1TgMzF3kFASuS,705364,705364,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASuT,1Fu$HxwHr1TgMzF3kFASuT,705365,705365,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASuU,1Fu$HxwHr1TgMzF3kFASuU,705366,705366,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASuV,1Fu$HxwHr1TgMzF3kFASuV,705367,705367,1,1,Verificato,1
ST_FON_PLT_Testata4Pali-ST_FON_PLT_Testata4Pali_3000x3000x1000mm_D600,IfcFooting,1Fu$HxwHr1TgMzF3kFASuN,1Fu$HxwHr1TgMzF3kFASuN,705375,705375,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASue,1Fu$HxwHr1TgMzF3kFASue,705376,705376,1,1,Verificato,1
ST_FON_PAL_PaloCalcestruzzo-ST_FON_PAL_PaloCalcestruzzo_600mm,IfcPile,1Fu$HxwHr1TgMzF3kFASuf,1Fu$HxwHr1TgMzF3kFASuf,705377,705377,1,1,Verificato,1
