Quantità,Nome File,Nome della famiglia,Nome del tipo,ID,Stato
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705379,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705388,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705389,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705390,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705391,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705400,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705401,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705402,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705403,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705412,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705413,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705414,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705415,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705426,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705427,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705428,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705429,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705438,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705439,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705440,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705441,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705450,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705451,1
1,9nnn_J.002_028_PE_ST_M3_02_00,ST_FON_PAL_PaloCalcestruzzo:ST_FON_PAL_PaloCalcestruzzo_600mm,,705452,1
